,index,count,timeStamp,activity,time,perc
425,5,8.0,71,Adult Care,1970-01-01 02:11:00,0.12
426,10,6124.0,72,Leisure,1970-01-01 02:12:00,90.62
427,6,271.0,72,Work and Education,1970-01-01 02:12:00,4.01
428,11,183.0,72,Travel and Other,1970-01-01 02:12:00,2.71
429,3,138.0,72,Housework,1970-01-01 02:12:00,2.04
430,4,34.0,72,Child Care,1970-01-01 02:12:00,0.5
431,5,8.0,72,Adult Care,1970-01-01 02:12:00,0.12
432,10,6125.0,73,Leisure,1970-01-01 02:13:00,90.63
433,6,272.0,73,Work and Education,1970-01-01 02:13:00,4.02
434,11,185.0,73,Travel and Other,1970-01-01 02:13:00,2.74
435,3,137.0,73,Housework,1970-01-01 02:13:00,2.03
436,4,33.0,73,Child Care,1970-01-01 02:13:00,0.49
437,5,6.0,73,Adult Care,1970-01-01 02:13:00,0.09
438,10,6126.0,74,Leisure,1970-01-01 02:14:00,90.65
439,6,272.0,74,Work and Education,1970-01-01 02:14:00,4.02
440,11,185.0,74,Travel and Other,1970-01-01 02:14:00,2.74
441,3,135.0,74,Housework,1970-01-01 02:14:00,2.0
442,4,34.0,74,Child Care,1970-01-01 02:14:00,0.5
443,5,6.0,74,Adult Care,1970-01-01 02:14:00,0.09
444,10,6125.0,75,Leisure,1970-01-01 02:15:00,90.63
445,6,272.0,75,Work and Education,1970-01-01 02:15:00,4.02
446,11,186.0,75,Travel and Other,1970-01-01 02:15:00,2.75
447,3,135.0,75,Housework,1970-01-01 02:15:00,2.0
448,4,34.0,75,Child Care,1970-01-01 02:15:00,0.5
449,5,6.0,75,Adult Care,1970-01-01 02:15:00,0.09
450,10,6082.0,76,Leisure,1970-01-01 02:16:00,90.0
451,6,288.0,76,Work and Education,1970-01-01 02:16:00,4.26
452,11,213.0,76,Travel and Other,1970-01-01 02:16:00,3.15
453,3,129.0,76,Housework,1970-01-01 02:16:00,1.91
454,4,40.0,76,Child Care,1970-01-01 02:16:00,0.59
455,5,6.0,76,Adult Care,1970-01-01 02:16:00,0.09
456,10,6082.0,77,Leisure,1970-01-01 02:17:00,90.0
457,6,289.0,77,Work and Education,1970-01-01 02:17:00,4.28
458,11,212.0,77,Travel and Other,1970-01-01 02:17:00,3.14
459,3,130.0,77,Housework,1970-01-01 02:17:00,1.92
460,4,39.0,77,Child Care,1970-01-01 02:17:00,0.58
461,5,6.0,77,Adult Care,1970-01-01 02:17:00,0.09
462,10,6087.0,78,Leisure,1970-01-01 02:18:00,90.07
463,6,289.0,78,Work and Education,1970-01-01 02:18:00,4.28
464,11,210.0,78,Travel and Other,1970-01-01 02:18:00,3.11
465,3,128.0,78,Housework,1970-01-01 02:18:00,1.89
466,4,39.0,78,Child Care,1970-01-01 02:18:00,0.58
467,5,5.0,78,Adult Care,1970-01-01 02:18:00,0.07
468,10,6086.0,79,Leisure,1970-01-01 02:19:00,90.06
469,6,289.0,79,Work and Education,1970-01-01 02:19:00,4.28
470,11,210.0,79,Travel and Other,1970-01-01 02:19:00,3.11
471,3,128.0,79,Housework,1970-01-01 02:19:00,1.89
472,4,39.0,79,Child Care,1970-01-01 02:19:00,0.58
473,5,6.0,79,Adult Care,1970-01-01 02:19:00,0.09
474,10,6085.0,80,Leisure,1970-01-01 02:20:00,90.04
475,6,290.0,80,Work and Education,1970-01-01 02:20:00,4.29
476,11,212.0,80,Travel and Other,1970-01-01 02:20:00,3.14
477,3,127.0,80,Housework,1970-01-01 02:20:00,1.88
478,4,39.0,80,Child Care,1970-01-01 02:20:00,0.58
479,5,5.0,80,Adult Care,1970-01-01 02:20:00,0.07
480,10,6061.0,81,Leisure,1970-01-01 02:21:00,89.69
481,6,299.0,81,Work and Education,1970-01-01 02:21:00,4.42
482,11,221.0,81,Travel and Other,1970-01-01 02:21:00,3.27
483,3,125.0,81,Housework,1970-01-01 02:21:00,1.85
484,4,47.0,81,Child Care,1970-01-01 02:21:00,0.7
485,5,5.0,81,Adult Care,1970-01-01 02:21:00,0.07
486,10,6058.0,82,Leisure,1970-01-01 02:22:00,89.64
487,6,299.0,82,Work and Education,1970-01-01 02:22:00,4.42
488,11,221.0,82,Travel and Other,1970-01-01 02:22:00,3.27
489,3,126.0,82,Housework,1970-01-01 02:22:00,1.86
490,4,49.0,82,Child Care,1970-01-01 02:22:00,0.73
491,5,5.0,82,Adult Care,1970-01-01 02:22:00,0.07
492,10,6060.0,83,Leisure,1970-01-01 02:23:00,89.67
493,6,299.0,83,Work and Education,1970-01-01 02:23:00,4.42
494,11,219.0,83,Travel and Other,1970-01-01 02:23:00,3.24
495,3,126.0,83,Housework,1970-01-01 02:23:00,1.86
496,4,49.0,83,Child Care,1970-01-01 02:23:00,0.73
497,5,5.0,83,Adult Care,1970-01-01 02:23:00,0.07
498,10,6059.0,84,Leisure,1970-01-01 02:24:00,89.66
499,6,299.0,84,Work and Education,1970-01-01 02:24:00,4.42
500,11,219.0,84,Travel and Other,1970-01-01 02:24:00,3.24
501,3,127.0,84,Housework,1970-01-01 02:24:00,1.88
502,4,49.0,84,Child Care,1970-01-01 02:24:00,0.73
503,5,5.0,84,Adult Care,1970-01-01 02:24:00,0.07
504,10,6060.0,85,Leisure,1970-01-01 02:25:00,89.67
505,6,299.0,85,Work and Education,1970-01-01 02:25:00,4.42
506,11,218.0,85,Travel and Other,1970-01-01 02:25:00,3.23
507,3,127.0,85,Housework,1970-01-01 02:25:00,1.88
508,4,49.0,85,Child Care,1970-01-01 02:25:00,0.73
509,5,5.0,85,Adult Care,1970-01-01 02:25:00,0.07
510,10,6039.0,86,Leisure,1970-01-01 02:26:00,89.36
511,6,307.0,86,Work and Education,1970-01-01 02:26:00,4.54
512,11,226.0,86,Travel and Other,1970-01-01 02:26:00,3.34
513,3,132.0,86,Housework,1970-01-01 02:26:00,1.95
514,4,49.0,86,Child Care,1970-01-01 02:26:00,0.73
515,5,5.0,86,Adult Care,1970-01-01 02:26:00,0.07
516,10,6041.0,87,Leisure,1970-01-01 02:27:00,89.39
517,6,308.0,87,Work and Education,1970-01-01 02:27:00,4.56
518,11,225.0,87,Travel and Other,1970-01-01 02:27:00,3.33
519,3,131.0,87,Housework,1970-01-01 02:27:00,1.94
520,4,48.0,87,Child Care,1970-01-01 02:27:00,0.71
521,5,5.0,87,Adult Care,1970-01-01 02:27:00,0.07
522,10,6038.0,88,Leisure,1970-01-01 02:28:00,89.35
523,6,311.0,88,Work and Education,1970-01-01 02:28:00,4.6
524,11,226.0,88,Travel and Other,1970-01-01 02:28:00,3.34
525,3,130.0,88,Housework,1970-01-01 02:28:00,1.92
526,4,48.0,88,Child Care,1970-01-01 02:28:00,0.71
527,5,5.0,88,Adult Care,1970-01-01 02:28:00,0.07
528,10,6036.0,89,Leisure,1970-01-01 02:29:00,89.32
529,6,312.0,89,Work and Education,1970-01-01 02:29:00,4.62
530,11,228.0,89,Travel and Other,1970-01-01 02:29:00,3.37
531,3,130.0,89,Housework,1970-01-01 02:29:00,1.92
532,4,47.0,89,Child Care,1970-01-01 02:29:00,0.7
533,5,5.0,89,Adult Care,1970-01-01 02:29:00,0.07
534,10,6035.0,90,Leisure,1970-01-01 02:30:00,89.3
535,6,313.0,90,Work and Education,1970-01-01 02:30:00,4.63
536,11,227.0,90,Travel and Other,1970-01-01 02:30:00,3.36
537,3,131.0,90,Housework,1970-01-01 02:30:00,1.94
538,4,47.0,90,Child Care,1970-01-01 02:30:00,0.7
539,5,5.0,90,Adult Care,1970-01-01 02:30:00,0.07
540,10,5809.0,91,Leisure,1970-01-01 02:31:00,85.96
541,6,350.0,91,Work and Education,1970-01-01 02:31:00,5.18
542,11,312.0,91,Travel and Other,1970-01-01 02:31:00,4.62
543,3,209.0,91,Housework,1970-01-01 02:31:00,3.09
544,4,69.0,91,Child Care,1970-01-01 02:31:00,1.02
545,5,9.0,91,Adult Care,1970-01-01 02:31:00,0.13
546,10,5813.0,92,Leisure,1970-01-01 02:32:00,86.02
547,6,352.0,92,Work and Education,1970-01-01 02:32:00,5.21
548,11,310.0,92,Travel and Other,1970-01-01 02:32:00,4.59
549,3,205.0,92,Housework,1970-01-01 02:32:00,3.03
550,4,69.0,92,Child Care,1970-01-01 02:32:00,1.02
551,5,9.0,92,Adult Care,1970-01-01 02:32:00,0.13
552,10,5808.0,93,Leisure,1970-01-01 02:33:00,85.94
553,6,353.0,93,Work and Education,1970-01-01 02:33:00,5.22
554,11,316.0,93,Travel and Other,1970-01-01 02:33:00,4.68
555,3,204.0,93,Housework,1970-01-01 02:33:00,3.02
556,4,68.0,93,Child Care,1970-01-01 02:33:00,1.01
557,5,9.0,93,Adult Care,1970-01-01 02:33:00,0.13
558,10,5815.0,94,Leisure,1970-01-01 02:34:00,86.05
559,6,354.0,94,Work and Education,1970-01-01 02:34:00,5.24
560,11,316.0,94,Travel and Other,1970-01-01 02:34:00,4.68
561,3,197.0,94,Housework,1970-01-01 02:34:00,2.92
562,4,67.0,94,Child Care,1970-01-01 02:34:00,0.99
563,5,9.0,94,Adult Care,1970-01-01 02:34:00,0.13
564,10,5816.0,95,Leisure,1970-01-01 02:35:00,86.06
565,6,354.0,95,Work and Education,1970-01-01 02:35:00,5.24
566,11,314.0,95,Travel and Other,1970-01-01 02:35:00,4.65
567,3,198.0,95,Housework,1970-01-01 02:35:00,2.93
568,4,67.0,95,Child Care,1970-01-01 02:35:00,0.99
569,5,9.0,95,Adult Care,1970-01-01 02:35:00,0.13
570,10,5814.0,96,Leisure,1970-01-01 02:36:00,86.03
571,6,366.0,96,Work and Education,1970-01-01 02:36:00,5.42
572,11,310.0,96,Travel and Other,1970-01-01 02:36:00,4.59
573,3,192.0,96,Housework,1970-01-01 02:36:00,2.84
574,4,65.0,96,Child Care,1970-01-01 02:36:00,0.96
575,5,11.0,96,Adult Care,1970-01-01 02:36:00,0.16
576,10,5812.0,97,Leisure,1970-01-01 02:37:00,86.0
577,6,367.0,97,Work and Education,1970-01-01 02:37:00,5.43
578,11,311.0,97,Travel and Other,1970-01-01 02:37:00,4.6
579,3,193.0,97,Housework,1970-01-01 02:37:00,2.86
580,4,65.0,97,Child Care,1970-01-01 02:37:00,0.96
581,5,10.0,97,Adult Care,1970-01-01 02:37:00,0.15
582,10,5813.0,98,Leisure,1970-01-01 02:38:00,86.02
583,6,370.0,98,Work and Education,1970-01-01 02:38:00,5.47
584,11,309.0,98,Travel and Other,1970-01-01 02:38:00,4.57
585,3,192.0,98,Housework,1970-01-01 02:38:00,2.84
586,4,64.0,98,Child Care,1970-01-01 02:38:00,0.95
587,5,10.0,98,Adult Care,1970-01-01 02:38:00,0.15
588,10,5817.0,99,Leisure,1970-01-01 02:39:00,86.08
589,6,370.0,99,Work and Education,1970-01-01 02:39:00,5.47
590,11,305.0,99,Travel and Other,1970-01-01 02:39:00,4.51
591,3,192.0,99,Housework,1970-01-01 02:39:00,2.84
592,4,64.0,99,Child Care,1970-01-01 02:39:00,0.95
593,5,10.0,99,Adult Care,1970-01-01 02:39:00,0.15
594,10,5815.0,100,Leisure,1970-01-01 02:40:00,86.05
595,6,373.0,100,Work and Education,1970-01-01 02:40:00,5.52
596,11,305.0,100,Travel and Other,1970-01-01 02:40:00,4.51
597,3,191.0,100,Housework,1970-01-01 02:40:00,2.83
598,4,64.0,100,Child Care,1970-01-01 02:40:00,0.95
599,5,10.0,100,Adult Care,1970-01-01 02:40:00,0.15
600,10,5812.0,101,Leisure,1970-01-01 02:41:00,86.0
601,6,395.0,101,Work and Education,1970-01-01 02:41:00,5.84
602,11,294.0,101,Travel and Other,1970-01-01 02:41:00,4.35
603,3,183.0,101,Housework,1970-01-01 02:41:00,2.71
604,4,62.0,101,Child Care,1970-01-01 02:41:00,0.92
605,5,12.0,101,Adult Care,1970-01-01 02:41:00,0.18
606,10,5810.0,102,Leisure,1970-01-01 02:42:00,85.97
607,6,395.0,102,Work and Education,1970-01-01 02:42:00,5.84
608,11,292.0,102,Travel and Other,1970-01-01 02:42:00,4.32
609,3,186.0,102,Housework,1970-01-01 02:42:00,2.75
610,4,63.0,102,Child Care,1970-01-01 02:42:00,0.93
611,5,12.0,102,Adult Care,1970-01-01 02:42:00,0.18
612,10,5809.0,103,Leisure,1970-01-01 02:43:00,85.96
613,6,398.0,103,Work and Education,1970-01-01 02:43:00,5.89
614,11,289.0,103,Travel and Other,1970-01-01 02:43:00,4.28
615,3,188.0,103,Housework,1970-01-01 02:43:00,2.78
616,4,62.0,103,Child Care,1970-01-01 02:43:00,0.92
617,5,12.0,103,Adult Care,1970-01-01 02:43:00,0.18
618,10,5808.0,104,Leisure,1970-01-01 02:44:00,85.94
619,6,398.0,104,Work and Education,1970-01-01 02:44:00,5.89
620,11,292.0,104,Travel and Other,1970-01-01 02:44:00,4.32
621,3,186.0,104,Housework,1970-01-01 02:44:00,2.75
622,4,62.0,104,Child Care,1970-01-01 02:44:00,0.92
623,5,12.0,104,Adult Care,1970-01-01 02:44:00,0.18
624,10,5810.0,105,Leisure,1970-01-01 02:45:00,85.97
625,6,399.0,105,Work and Education,1970-01-01 02:45:00,5.9
626,11,290.0,105,Travel and Other,1970-01-01 02:45:00,4.29
627,3,185.0,105,Housework,1970-01-01 02:45:00,2.74
628,4,62.0,105,Child Care,1970-01-01 02:45:00,0.92
629,5,12.0,105,Adult Care,1970-01-01 02:45:00,0.18
630,10,5751.0,106,Leisure,1970-01-01 02:46:00,85.1
631,6,424.0,106,Work and Education,1970-01-01 02:46:00,6.27
632,11,297.0,106,Travel and Other,1970-01-01 02:46:00,4.39
633,3,200.0,106,Housework,1970-01-01 02:46:00,2.96
634,4,72.0,106,Child Care,1970-01-01 02:46:00,1.07
635,5,14.0,106,Adult Care,1970-01-01 02:46:00,0.21
636,10,5753.0,107,Leisure,1970-01-01 02:47:00,85.13
637,6,426.0,107,Work and Education,1970-01-01 02:47:00,6.3
638,11,295.0,107,Travel and Other,1970-01-01 02:47:00,4.37
639,3,198.0,107,Housework,1970-01-01 02:47:00,2.93
640,4,73.0,107,Child Care,1970-01-01 02:47:00,1.08
641,5,13.0,107,Adult Care,1970-01-01 02:47:00,0.19
642,10,5755.0,108,Leisure,1970-01-01 02:48:00,85.16
643,6,427.0,108,Work and Education,1970-01-01 02:48:00,6.32
644,11,295.0,108,Travel and Other,1970-01-01 02:48:00,4.37
645,3,195.0,108,Housework,1970-01-01 02:48:00,2.89
646,4,73.0,108,Child Care,1970-01-01 02:48:00,1.08
647,5,13.0,108,Adult Care,1970-01-01 02:48:00,0.19
648,10,5753.0,109,Leisure,1970-01-01 02:49:00,85.13
649,6,428.0,109,Work and Education,1970-01-01 02:49:00,6.33
650,11,295.0,109,Travel and Other,1970-01-01 02:49:00,4.37
651,3,196.0,109,Housework,1970-01-01 02:49:00,2.9
652,4,73.0,109,Child Care,1970-01-01 02:49:00,1.08
653,5,13.0,109,Adult Care,1970-01-01 02:49:00,0.19
654,10,5753.0,110,Leisure,1970-01-01 02:50:00,85.13
655,6,430.0,110,Work and Education,1970-01-01 02:50:00,6.36
656,11,292.0,110,Travel and Other,1970-01-01 02:50:00,4.32
657,3,194.0,110,Housework,1970-01-01 02:50:00,2.87
658,4,76.0,110,Child Care,1970-01-01 02:50:00,1.12
659,5,13.0,110,Adult Care,1970-01-01 02:50:00,0.19
660,10,5716.0,111,Leisure,1970-01-01 02:51:00,84.58
661,6,463.0,111,Work and Education,1970-01-01 02:51:00,6.85
662,11,290.0,111,Travel and Other,1970-01-01 02:51:00,4.29
663,3,200.0,111,Housework,1970-01-01 02:51:00,2.96
664,4,77.0,111,Child Care,1970-01-01 02:51:00,1.14
665,5,12.0,111,Adult Care,1970-01-01 02:51:00,0.18
666,10,5711.0,112,Leisure,1970-01-01 02:52:00,84.51
667,6,463.0,112,Work and Education,1970-01-01 02:52:00,6.85
668,11,293.0,112,Travel and Other,1970-01-01 02:52:00,4.34
669,3,201.0,112,Housework,1970-01-01 02:52:00,2.97
670,4,78.0,112,Child Care,1970-01-01 02:52:00,1.15
671,5,12.0,112,Adult Care,1970-01-01 02:52:00,0.18
672,10,5712.0,113,Leisure,1970-01-01 02:53:00,84.52
673,6,466.0,113,Work and Education,1970-01-01 02:53:00,6.9
674,11,291.0,113,Travel and Other,1970-01-01 02:53:00,4.31
675,3,199.0,113,Housework,1970-01-01 02:53:00,2.94
676,4,78.0,113,Child Care,1970-01-01 02:53:00,1.15
677,5,12.0,113,Adult Care,1970-01-01 02:53:00,0.18
678,10,5706.0,114,Leisure,1970-01-01 02:54:00,84.43
679,6,471.0,114,Work and Education,1970-01-01 02:54:00,6.97
680,11,290.0,114,Travel and Other,1970-01-01 02:54:00,4.29
681,3,201.0,114,Housework,1970-01-01 02:54:00,2.97
682,4,78.0,114,Child Care,1970-01-01 02:54:00,1.15
683,5,12.0,114,Adult Care,1970-01-01 02:54:00,0.18
684,10,5704.0,115,Leisure,1970-01-01 02:55:00,84.4
685,6,471.0,115,Work and Education,1970-01-01 02:55:00,6.97
686,11,291.0,115,Travel and Other,1970-01-01 02:55:00,4.31
687,3,201.0,115,Housework,1970-01-01 02:55:00,2.97
688,4,79.0,115,Child Care,1970-01-01 02:55:00,1.17
689,5,12.0,115,Adult Care,1970-01-01 02:55:00,0.18
690,10,5689.0,116,Leisure,1970-01-01 02:56:00,84.18
691,6,488.0,116,Work and Education,1970-01-01 02:56:00,7.22
692,11,295.0,116,Travel and Other,1970-01-01 02:56:00,4.37
693,3,189.0,116,Housework,1970-01-01 02:56:00,2.8
694,4,84.0,116,Child Care,1970-01-01 02:56:00,1.24
695,5,13.0,116,Adult Care,1970-01-01 02:56:00,0.19
696,10,5687.0,117,Leisure,1970-01-01 02:57:00,84.15
697,6,490.0,117,Work and Education,1970-01-01 02:57:00,7.25
698,11,296.0,117,Travel and Other,1970-01-01 02:57:00,4.38
699,3,189.0,117,Housework,1970-01-01 02:57:00,2.8
700,4,83.0,117,Child Care,1970-01-01 02:57:00,1.23
701,5,13.0,117,Adult Care,1970-01-01 02:57:00,0.19
702,10,5686.0,118,Leisure,1970-01-01 02:58:00,84.14
703,6,493.0,118,Work and Education,1970-01-01 02:58:00,7.3
704,11,292.0,118,Travel and Other,1970-01-01 02:58:00,4.32
705,3,188.0,118,Housework,1970-01-01 02:58:00,2.78
706,4,86.0,118,Child Care,1970-01-01 02:58:00,1.27
707,5,13.0,118,Adult Care,1970-01-01 02:58:00,0.19
708,10,5687.0,119,Leisure,1970-01-01 02:59:00,84.15
709,6,495.0,119,Work and Education,1970-01-01 02:59:00,7.32
710,11,290.0,119,Travel and Other,1970-01-01 02:59:00,4.29
711,3,187.0,119,Housework,1970-01-01 02:59:00,2.77
712,4,86.0,119,Child Care,1970-01-01 02:59:00,1.27
713,5,13.0,119,Adult Care,1970-01-01 02:59:00,0.19
714,10,5686.0,120,Leisure,1970-01-01 03:00:00,84.14
715,6,495.0,120,Work and Education,1970-01-01 03:00:00,7.32
716,11,291.0,120,Travel and Other,1970-01-01 03:00:00,4.31
717,3,188.0,120,Housework,1970-01-01 03:00:00,2.78
718,4,85.0,120,Child Care,1970-01-01 03:00:00,1.26
719,5,13.0,120,Adult Care,1970-01-01 03:00:00,0.19
720,10,5230.0,121,Leisure,1970-01-01 03:01:00,77.39
721,6,580.0,121,Work and Education,1970-01-01 03:01:00,8.58
722,11,407.0,121,Travel and Other,1970-01-01 03:01:00,6.02
723,3,345.0,121,Housework,1970-01-01 03:01:00,5.11
724,4,181.0,121,Child Care,1970-01-01 03:01:00,2.68
725,5,15.0,121,Adult Care,1970-01-01 03:01:00,0.22
726,10,5234.0,122,Leisure,1970-01-01 03:02:00,77.45
727,6,582.0,122,Work and Education,1970-01-01 03:02:00,8.61
728,11,400.0,122,Travel and Other,1970-01-01 03:02:00,5.92
729,3,348.0,122,Housework,1970-01-01 03:02:00,5.15
730,4,177.0,122,Child Care,1970-01-01 03:02:00,2.62
731,5,17.0,122,Adult Care,1970-01-01 03:02:00,0.25
732,10,5237.0,123,Leisure,1970-01-01 03:03:00,77.49
733,6,584.0,123,Work and Education,1970-01-01 03:03:00,8.64
734,11,400.0,123,Travel and Other,1970-01-01 03:03:00,5.92
735,3,349.0,123,Housework,1970-01-01 03:03:00,5.16
736,4,173.0,123,Child Care,1970-01-01 03:03:00,2.56
737,5,15.0,123,Adult Care,1970-01-01 03:03:00,0.22
738,10,5234.0,124,Leisure,1970-01-01 03:04:00,77.45
739,6,586.0,124,Work and Education,1970-01-01 03:04:00,8.67
740,11,400.0,124,Travel and Other,1970-01-01 03:04:00,5.92
741,3,348.0,124,Housework,1970-01-01 03:04:00,5.15
742,4,174.0,124,Child Care,1970-01-01 03:04:00,2.57
743,5,16.0,124,Adult Care,1970-01-01 03:04:00,0.24
744,10,5234.0,125,Leisure,1970-01-01 03:05:00,77.45
745,6,589.0,125,Work and Education,1970-01-01 03:05:00,8.72
746,11,396.0,125,Travel and Other,1970-01-01 03:05:00,5.86
747,3,348.0,125,Housework,1970-01-01 03:05:00,5.15
748,4,175.0,125,Child Care,1970-01-01 03:05:00,2.59
749,5,16.0,125,Adult Care,1970-01-01 03:05:00,0.24
750,10,5242.0,126,Leisure,1970-01-01 03:06:00,77.57
751,6,602.0,126,Work and Education,1970-01-01 03:06:00,8.91
752,11,386.0,126,Travel and Other,1970-01-01 03:06:00,5.71
753,3,343.0,126,Housework,1970-01-01 03:06:00,5.08
754,4,169.0,126,Child Care,1970-01-01 03:06:00,2.5
755,5,16.0,126,Adult Care,1970-01-01 03:06:00,0.24
756,10,5243.0,127,Leisure,1970-01-01 03:07:00,77.58
757,6,606.0,127,Work and Education,1970-01-01 03:07:00,8.97
758,11,386.0,127,Travel and Other,1970-01-01 03:07:00,5.71
759,3,341.0,127,Housework,1970-01-01 03:07:00,5.05
760,4,167.0,127,Child Care,1970-01-01 03:07:00,2.47
761,5,15.0,127,Adult Care,1970-01-01 03:07:00,0.22
762,10,5241.0,128,Leisure,1970-01-01 03:08:00,77.55
763,6,611.0,128,Work and Education,1970-01-01 03:08:00,9.04
764,11,381.0,128,Travel and Other,1970-01-01 03:08:00,5.64
765,3,341.0,128,Housework,1970-01-01 03:08:00,5.05
766,4,169.0,128,Child Care,1970-01-01 03:08:00,2.5
767,5,15.0,128,Adult Care,1970-01-01 03:08:00,0.22
768,10,5243.0,129,Leisure,1970-01-01 03:09:00,77.58
769,6,613.0,129,Work and Education,1970-01-01 03:09:00,9.07
770,11,378.0,129,Travel and Other,1970-01-01 03:09:00,5.59
771,3,339.0,129,Housework,1970-01-01 03:09:00,5.02
772,4,169.0,129,Child Care,1970-01-01 03:09:00,2.5
773,5,16.0,129,Adult Care,1970-01-01 03:09:00,0.24
774,10,5244.0,130,Leisure,1970-01-01 03:10:00,77.6
775,6,614.0,130,Work and Education,1970-01-01 03:10:00,9.09
776,11,377.0,130,Travel and Other,1970-01-01 03:10:00,5.58
777,3,338.0,130,Housework,1970-01-01 03:10:00,5.0
778,4,169.0,130,Child Care,1970-01-01 03:10:00,2.5
779,5,16.0,130,Adult Care,1970-01-01 03:10:00,0.24
780,10,5224.0,131,Leisure,1970-01-01 03:11:00,77.3
781,6,641.0,131,Work and Education,1970-01-01 03:11:00,9.49
782,11,381.0,131,Travel and Other,1970-01-01 03:11:00,5.64
783,3,330.0,131,Housework,1970-01-01 03:11:00,4.88
784,4,165.0,131,Child Care,1970-01-01 03:11:00,2.44
785,5,17.0,131,Adult Care,1970-01-01 03:11:00,0.25
786,10,5227.0,132,Leisure,1970-01-01 03:12:00,77.35
787,6,642.0,132,Work and Education,1970-01-01 03:12:00,9.5
788,11,379.0,132,Travel and Other,1970-01-01 03:12:00,5.61
789,3,332.0,132,Housework,1970-01-01 03:12:00,4.91
790,4,161.0,132,Child Care,1970-01-01 03:12:00,2.38
791,5,17.0,132,Adult Care,1970-01-01 03:12:00,0.25
792,10,5228.0,133,Leisure,1970-01-01 03:13:00,77.36
793,6,644.0,133,Work and Education,1970-01-01 03:13:00,9.53
794,11,381.0,133,Travel and Other,1970-01-01 03:13:00,5.64
795,3,329.0,133,Housework,1970-01-01 03:13:00,4.87
796,4,160.0,133,Child Care,1970-01-01 03:13:00,2.37
797,5,16.0,133,Adult Care,1970-01-01 03:13:00,0.24
798,10,5227.0,134,Leisure,1970-01-01 03:14:00,77.35
799,6,646.0,134,Work and Education,1970-01-01 03:14:00,9.56
800,11,382.0,134,Travel and Other,1970-01-01 03:14:00,5.65
801,3,328.0,134,Housework,1970-01-01 03:14:00,4.85
802,4,159.0,134,Child Care,1970-01-01 03:14:00,2.35
803,5,16.0,134,Adult Care,1970-01-01 03:14:00,0.24
804,10,5225.0,135,Leisure,1970-01-01 03:15:00,77.32
805,6,647.0,135,Work and Education,1970-01-01 03:15:00,9.57
806,11,385.0,135,Travel and Other,1970-01-01 03:15:00,5.7
807,3,327.0,135,Housework,1970-01-01 03:15:00,4.84
808,4,158.0,135,Child Care,1970-01-01 03:15:00,2.34
809,5,16.0,135,Adult Care,1970-01-01 03:15:00,0.24
810,10,5117.0,136,Leisure,1970-01-01 03:16:00,75.72
811,6,680.0,136,Work and Education,1970-01-01 03:16:00,10.06
812,11,403.0,136,Travel and Other,1970-01-01 03:16:00,5.96
813,3,360.0,136,Housework,1970-01-01 03:16:00,5.33
814,4,180.0,136,Child Care,1970-01-01 03:16:00,2.66
815,5,18.0,136,Adult Care,1970-01-01 03:16:00,0.27
816,10,5114.0,137,Leisure,1970-01-01 03:17:00,75.67
817,6,682.0,137,Work and Education,1970-01-01 03:17:00,10.09
818,11,403.0,137,Travel and Other,1970-01-01 03:17:00,5.96
819,3,360.0,137,Housework,1970-01-01 03:17:00,5.33
820,4,182.0,137,Child Care,1970-01-01 03:17:00,2.69
821,5,17.0,137,Adult Care,1970-01-01 03:17:00,0.25
822,10,5113.0,138,Leisure,1970-01-01 03:18:00,75.66
823,6,685.0,138,Work and Education,1970-01-01 03:18:00,10.14
824,11,401.0,138,Travel and Other,1970-01-01 03:18:00,5.93
825,3,365.0,138,Housework,1970-01-01 03:18:00,5.4
826,4,178.0,138,Child Care,1970-01-01 03:18:00,2.63
827,5,16.0,138,Adult Care,1970-01-01 03:18:00,0.24
828,10,5113.0,139,Leisure,1970-01-01 03:19:00,75.66
829,6,687.0,139,Work and Education,1970-01-01 03:19:00,10.17
830,11,401.0,139,Travel and Other,1970-01-01 03:19:00,5.93
831,3,365.0,139,Housework,1970-01-01 03:19:00,5.4
832,4,176.0,139,Child Care,1970-01-01 03:19:00,2.6
833,5,16.0,139,Adult Care,1970-01-01 03:19:00,0.24
834,10,5112.0,140,Leisure,1970-01-01 03:20:00,75.64
835,6,689.0,140,Work and Education,1970-01-01 03:20:00,10.2
836,11,401.0,140,Travel and Other,1970-01-01 03:20:00,5.93
837,3,368.0,140,Housework,1970-01-01 03:20:00,5.45
838,4,172.0,140,Child Care,1970-01-01 03:20:00,2.55
839,5,16.0,140,Adult Care,1970-01-01 03:20:00,0.24
840,10,5063.0,141,Leisure,1970-01-01 03:21:00,74.92
841,6,708.0,141,Work and Education,1970-01-01 03:21:00,10.48
842,11,427.0,141,Travel and Other,1970-01-01 03:21:00,6.32
843,3,362.0,141,Housework,1970-01-01 03:21:00,5.36
844,4,182.0,141,Child Care,1970-01-01 03:21:00,2.69
845,5,16.0,141,Adult Care,1970-01-01 03:21:00,0.24
846,10,5060.0,142,Leisure,1970-01-01 03:22:00,74.87
847,6,708.0,142,Work and Education,1970-01-01 03:22:00,10.48
848,11,427.0,142,Travel and Other,1970-01-01 03:22:00,6.32
849,3,364.0,142,Housework,1970-01-01 03:22:00,5.39
850,4,184.0,142,Child Care,1970-01-01 03:22:00,2.72
